"data_base","uf","tcb","sr","cliente","ocupacao","cnae_secao","cnae_subclasse","porte","modalidade","origem","indexador","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","906,43","0,00","0,00","0,00","0,00","0,00","0,00","906,43","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","170","107299,53","42015,44","4509,10","0,00","0,00","0,00","133638,64","287462,71","120985,39","131638,15"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","138","75862,50","141200,43","90037,29","9077,59","1299,49","0,00","11465,91","328943,21","13637,99","13637,99"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","316","73534,58","34871,50","12485,38","3733,03","386,42","0,00","120561,33","245572,24","117155,80","135093,86"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","95","69737,66","37755,09","7579,16","0,00","0,00","0,00","25278,00","140349,91","22398,32","39361,19"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","445,51","210,41","0,00","0,00","0,00","0,00","0,00","655,92","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","17713,76","8198,15","0,00","0,00","0,00","0,00","117673,31","143585,22","117673,31","127155,65"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","9176,22","24602,88","21756,50","1989,61","0,00","0,00","0,00","57525,21","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","21","11122,30","8602,36","3970,19","0,00","0,00","0,00","3239,39","26934,24","2873,56","11619,30"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Prefixado","86","197426,73","261115,57","161269,48","0,00","0,00","0,00","189494,84","809306,62","201935,25","204573,39"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","2359,27","484,70","0,00","0,00","0,00","0,00","0,00","2843,97","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","49","21283,39","5557,21","0,00","0,00","0,00","0,00","4879,99","31720,59","6002,59","6050,04"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","39","25590,65","34789,62","25844,81","6337,10","2268,90","0,00","2039,63","96870,71","6011,73","32752,84"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","134","52196,90","28812,43","4858,71","561,16","0,00","0,00","106693,77","193122,97","112036,11","119080,79"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","24","32567,98","20411,09","9273,07","0,00","0,00","0,00","7841,05","70093,19","19852,26","25321,64"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","1131,66","4608,04","7182,79","0,00","0,00","0,00","0,00","12922,49","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","106","152230,31","63474,00","2142,00","0,00","0,00","0,00","28830,89","246677,20","27175,40","28365,11"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","57","44768,25","73640,25","26116,54","4904,35","770,55","0,00","2991,78","153191,72","2885,97","5265,82"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","172","74156,28","29832,95","2837,08","794,71","361,46","0,00","63906,48","171888,96","66546,13","69981,76"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","52","139008,03","288258,71","92563,60","0,00","0,00","0,00","3532,88","523363,22","3143,83","6116,70"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","1062,92","79,96","0,00","0,00","0,00","0,00","0,00","1142,88","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Prefixado","54","80026,92","41167,94","0,00","0,00","0,00","0,00","30861,55","152056,41","26676,95","27864,35"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","20","33153,04","73689,33","90865,86","22099,77","0,00","0,00","13269,26","233077,26","15998,62","15998,62"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","60","33449,04","22779,61","14621,13","1931,49","388,33","0,00","31605,38","104774,98","38800,33","55612,35"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Prefixado","72","196679,76","346684,74","150854,15","0,00","0,00","0,00","40452,57","734671,22","52677,99","57536,47"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","2047,06","5133,53","1866,83","0,00","0,00","0,00","17118,61","26166,03","26166,03","26166,03"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Sem rendimento                          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","463,86","267,10","0,00","0,00","0,00","0,00","0,00","730,96","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Sem rendimento                          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","546","55269,96","70177,04","88849,28","41619,34","25812,22","0,00","44026,10","325753,94","43596,71","43596,71"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de empresa privada","-","-","PF - Sem rendimento                          ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","1393,71","3386,26","7775,15","0,00","0,00","0,00","0,00","12555,12","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","37,68","265,12","44,05","0,00","0,00","0,00","0,00","346,85","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","0,00","0,00","0,00","0,00","918,79","0,00","0,00","918,79","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","1222,25","259,98","0,00","0,00","0,00","0,00","0,00","1482,23","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Indisponível                            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","4710,24","0,00","0,00","0,00","0,00","0,00","0,00","4710,24","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Indisponível                            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","1052,62","828,58","0,00","0,00","0,00","0,00","0,00","1881,20","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Indisponível                            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","28","228,32","4313,40","5998,77","3481,15","3543,33","0,00","875,71","18440,68","518,49","875,71"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","572,30","0,00","0,00","0,00","0,00","0,00","0,00","572,30","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","722,31","0,00","0,00","0,00","0,00","0,00","0,00","722,31","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","65,56","0,00","0,00","0,00","0,00","0,00","715,09","780,65","780,65","780,65"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empregado de entidades sem fins lucrativos","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","865,24","0,00","0,00","0,00","0,00","0,00","0,00","865,24","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","50","326916,44","193679,15","0,00","0,00","0,00","0,00","11829,64","532425,23","8986,72","11829,64"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","832,00","3274,28","5871,68","3136,12","2488,54","0,00","0,00","15602,62","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","21","19521,21","17309,06","0,00","0,00","0,00","0,00","1956,27","38786,54","1926,54","1978,53"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Prefixado","31","170586,71","264100,14","43946,82","0,00","0,00","0,00","78930,07","557563,74","132631,41","140063,73"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Prefixado","243","755668,62","512607,77","0,00","0,00","0,00","0,00","502969,75","1771246,14","473241,49","479546,28"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","383,16","1857,47","1314,18","164,31","130,50","0,00","0,00","3849,62","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","46","5067,89","4687,78","1521,84","598,00","288,79","0,00","4100,46","16264,76","3231,57","4042,15"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Prefixado","551","303655,85","70106,72","836,55","0,00","0,00","0,00","647184,49","1021783,61","715596,90","749571,48"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Indisponível                            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","193","115769,28","20283,27","711,16","140,10","2,66","0,00","7729,16","144635,63","7158,33","7404,71"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Indisponível                            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","3749,85","7530,18","2784,11","0,00","0,00","0,00","0,00","14064,14","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Indisponível                            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","1630","21484,43","22044,33","25134,13","8060,98","3935,05","0,00","180280,06","260938,98","131453,85","173964,48"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Prefixado","174","74892,01","0,00","0,00","0,00","0,00","0,00","25544,26","100436,27","24562,36","100436,27"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","1706,09","369,69","0,00","0,00","0,00","0,00","0,00","2075,78","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","57","208271,94","107842,16","250,06","0,00","0,00","0,00","17531,90","333896,06","8428,19","8832,05"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Outros indexadores","<= 15","765,79","507,09","0,00","0,00","0,00","0,00","0,00","1272,88","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","2488,76","5780,78","3622,75","482,44","307,38","0,00","1566,15","14248,26","1566,15","1566,15"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","60","21934,33","6632,35","4034,96","0,00","0,00","0,00","8120,11","40721,75","5625,44","9731,98"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","74","73391,21","21887,63","2873,69","0,00","0,00","0,00","16943,16","115095,69","19372,62","29216,45"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","2391,86","0,00","0,00","0,00","0,00","0,00","0,00","2391,86","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Prefixado","30","270569,16","186141,01","66,00","0,00","0,00","0,00","6214,29","462990,46","5509,91","5509,91"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","6967,85","8361,29","0,00","0,00","0,00","0,00","3661,56","18990,70","3661,56","3661,56"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Prefixado","58","425457,43","556116,66","144304,29","0,00","0,00","0,00","110616,56","1236494,94","127327,80","137726,23"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","971,97","223,96","0,00","0,00","0,00","0,00","0,00","1195,93","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","8346,20","1440,21","0,00","0,00","0,00","0,00","2204,99","11991,40","2204,99","2204,99"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","138,76","546,09","979,54","523,35","415,50","0,00","0,00","2603,24","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","28","3955,50","0,00","0,00","0,00","0,00","0,00","1537,85","5493,35","1039,28","1634,15"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","25","56592,99","4583,87","824,87","0,00","0,00","0,00","2896,26","64897,99","1577,12","7671,82"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","5655,73","364,00","0,00","0,00","0,00","0,00","0,00","6019,73","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","63","103108,58","53769,82","0,00","0,00","0,00","0,00","9965,74","166844,14","731,39","16334,07"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","3983,76","10870,31","16709,96","1920,06","1022,71","0,00","0,00","34506,80","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","42","14336,16","0,00","0,00","0,00","0,00","0,00","1204,71","15540,87","1204,71","1204,71"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","39","68384,29","58429,54","11239,07","0,00","0,00","0,00","4966,74","143019,64","3836,50","13335,52"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","870,50","500,00","0,00","0,00","0,00","0,00","0,00","1370,50","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Prefixado","59","283375,67","151450,19","0,00","0,00","0,00","0,00","12947,48","447773,34","7527,98","10825,12"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","25","16256,55","6803,82","0,00","0,00","0,00","0,00","4782,06","27842,43","961,21","14369,23"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Prefixado","46","214298,61","238077,87","111976,39","0,00","0,00","0,00","24539,58","588892,45","41899,26","46004,06"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Sem rendimento                          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","38","8291,38","9002,46","4096,12","1263,29","348,77","0,00","540,21","23542,23","540,21","540,21"
2025-08-31,"PE","Não bancário","S5","PF","PF - Empresário","-","-","PF - Sem rendimento                          ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","7197,40","1201,97","65,38","0,00","0,00","0,00","5600,00","14064,75","5600,00","5600,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","24","192588,99","122888,27","0,00","0,00","0,00","0,00","2316,28","317793,54","2316,28","2316,28"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","6829,37","0,00","0,00","0,00","0,00","0,00","0,00","6829,37","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","18044,13","5920,27","0,00","0,00","0,00","0,00","0,00","23964,40","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Prefixado","259","1145649,36","639033,82","0,00","0,00","0,00","0,00","223091,58","2007774,76","82354,56","93380,74"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","624,48","4747,79","4982,57","0,00","0,00","0,00","1579,79","11934,63","1579,79","1579,79"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","7301,60","303,82","95,46","21,50","6,36","0,00","810,47","8539,21","810,47","810,47"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Prefixado","367","179772,83","90737,09","0,00","0,00","0,00","0,00","71750,46","342260,38","56688,24","62885,21"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Indisponível                            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","55","34901,70","10312,46","0,00","0,00","0,00","0,00","4542,64","49756,80","3546,54","4185,80"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Indisponível                            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","895,26","3092,54","2618,86","0,00","0,00","0,00","0,00","6606,66","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Indisponível                            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","505","7138,71","9098,79","11175,16","3280,87","1272,74","0,00","43280,96","75247,23","35811,40","42976,20"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Prefixado","29","5911,04","0,00","0,00","0,00","0,00","0,00","11725,37","17636,41","11731,69","17636,41"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","600,00","0,00","0,00","0,00","0,00","0,00","0,00","600,00","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","46","59619,34","27240,39","0,00","0,00","0,00","0,00","19675,07","106534,80","9882,35","23410,56"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","1046,98","937,45","0,00","0,00","0,00","0,00","655,47","2639,90","1266,70","1266,70"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","3467,21","420,04","88,95","0,00","0,00","0,00","2269,31","6245,51","2269,31","2269,31"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","37","40026,65","7890,60","1324,88","0,00","0,00","0,00","7204,47","56446,60","1347,91","1537,65"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","101939,58","81548,77","0,00","0,00","0,00","0,00","0,00","183488,35","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","4359,32","0,00","0,00","0,00","0,00","0,00","4253,95","8613,27","4617,55","4617,55"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","30207,30","47932,56","29769,70","0,00","0,00","0,00","1500,00","109409,56","1500,00","1500,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","<= 15","4657,01","1200,50","0,00","0,00","0,00","0,00","1246,37","7103,88","1030,36","1030,36"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","3862,11","0,00","0,00","0,00","0,00","0,00","0,00","3862,11","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","28335,67","0,00","0,00","0,00","0,00","0,00","2218,30","30553,97","2218,30","2218,30"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","51","105960,61","52050,20","3,39","0,00","0,00","0,00","9476,87","167491,07","3647,50","11413,34"
